family,dataset,n,m,k,seed,controller,hyb_int,mip_obj,gap_pct,hyb_total,polish_time,mip_time,relax_obj,round_obj,polish_obj,relax_time,round_main,round_rr,improve,feasible,anytime_t_0,anytime_obj_0,anytime_method_0,anytime_t_1,anytime_obj_1,anytime_method_1,anytime_t_2,anytime_obj_2,anytime_method_2,anytime_t_3,anytime_obj_3,anytime_method_3,anytime_summary,trial
RAIL582,rail582,582,55515,1,11,both,213.0,211.0,0.9478672985781991,32.349011999998766,0.981046199798584,30.857046842575073,427.046002956652,496.0,213.0,0.013112783432006836,0.0,0.011764200000470737,0.003036600000996259,1,0.013112783432006836,nan,relaxation,0.024876983432477573,496.0,randomized_rounding,0.027913583433473832,327.0,local_improvement,1.0089597832320578,213.0,polish,randomized_rounding:496@0.025s|local_improvement:327@0.028s|polish:213@1.009s,0
RAIL582,rail582,582,55515,1,12,both,213.0,211.0,0.9478672985781991,32.043454000000565,0.9777157306671143,30.66006064414978,427.046002956652,508.0,213.0,0.013414144515991211,0.0,0.010135900000022957,0.003586400000131107,1,0.013414144515991211,nan,relaxation,0.023550044516014168,508.0,randomized_rounding,0.027136444516145275,328.0,local_improvement,1.0048521751832595,213.0,polish,randomized_rounding:508@0.024s|local_improvement:328@0.027s|polish:213@1.005s,1
RAIL582,rail582,582,55515,1,13,both,213.0,211.0,0.9478672985781991,31.74512219999997,0.992448091506958,30.298771858215332,427.046002956652,495.0,213.0,0.012296676635742188,0.0,0.010414999998829444,0.0030078999989200383,1,0.012296676635742188,nan,relaxation,0.02271167663457163,495.0,randomized_rounding,0.02571957663349167,333.0,local_improvement,1.0181676681404497,213.0,polish,randomized_rounding:495@0.023s|local_improvement:333@0.026s|polish:213@1.018s,2
RAIL582,rail582,582,55515,1,14,both,213.0,211.0,0.9478672985781991,31.68826590000026,0.937819242477417,30.348806858062744,427.046002956652,514.0,213.0,0.012326717376708984,0.0,0.009475699998802156,0.003081499999098014,1,0.012326717376708984,nan,relaxation,0.02180241737551114,514.0,randomized_rounding,0.024883917374609155,332.0,local_improvement,0.9627031598520261,213.0,polish,randomized_rounding:514@0.022s|local_improvement:332@0.025s|polish:213@0.963s,3
RAIL582,rail582,582,55515,1,15,both,213.0,211.0,0.9478672985781991,32.3075245,1.0230214595794678,30.846593379974365,427.046002956652,492.0,213.0,0.011998414993286133,0.0,0.0080787999995664,0.0027632000001176493,1,0.011998414993286133,nan,relaxation,0.020077214992852532,492.0,randomized_rounding,0.02284041499297018,336.0,local_improvement,1.045861874572438,213.0,polish,randomized_rounding:492@0.020s|local_improvement:336@0.023s|polish:213@1.046s,4
RAIL582,rail582,582,55515,1,16,both,213.0,211.0,0.9478672985781991,31.398895900001662,0.9401981830596924,30.054800033569336,427.046002956652,530.0,213.0,0.01322317123413086,0.0,0.011812200000349549,0.0031849000006332062,1,0.01322317123413086,nan,relaxation,0.025035371234480408,530.0,randomized_rounding,0.028220271235113614,344.0,local_improvement,0.968418454294806,213.0,polish,randomized_rounding:530@0.025s|local_improvement:344@0.028s|polish:213@0.968s,5
RAIL582,rail582,582,55515,1,17,both,213.0,211.0,0.9478672985781991,31.493856699999014,0.9071226119995117,30.152549266815186,427.046002956652,524.0,213.0,0.013283729553222656,0.0,0.011901900001248578,0.0041168000007019145,1,0.013283729553222656,nan,relaxation,0.025185629554471234,524.0,randomized_rounding,0.02930242955517315,343.0,local_improvement,0.9364250415546849,213.0,polish,randomized_rounding:524@0.025s|local_improvement:343@0.029s|polish:213@0.936s,6
RAIL582,rail582,582,55515,1,18,both,213.0,211.0,0.9478672985781991,32.01430909999908,0.9429585933685303,30.643053770065308,427.046002956652,518.0,213.0,0.012638568878173828,0.0,0.009613099999114638,0.003004000000146334,1,0.012638568878173828,nan,relaxation,0.022251668877288466,518.0,randomized_rounding,0.0252556688774348,345.0,local_improvement,0.9682142622459651,213.0,polish,randomized_rounding:518@0.022s|local_improvement:345@0.025s|polish:213@0.968s,7
RAIL582,rail582,582,55515,1,19,both,213.0,211.0,0.9478672985781991,31.71777370000018,1.0649969577789307,30.258266925811768,427.046002956652,509.0,213.0,0.012754201889038086,0.0,0.011217400000532507,0.005805000000691507,1,0.012754201889038086,nan,relaxation,0.023971601889570593,509.0,randomized_rounding,0.0297766018902621,321.0,local_improvement,1.0947735596691928,213.0,polish,randomized_rounding:509@0.024s|local_improvement:321@0.030s|polish:213@1.095s,8
RAIL582,rail582,582,55515,1,20,both,213.0,211.0,0.9478672985781991,32.16359179999927,1.0151054859161377,30.71426773071289,427.046002956652,507.0,213.0,0.013628721237182617,0.0,0.008531900000889436,0.0032869999995455146,1,0.013628721237182617,nan,relaxation,0.022160621238072054,507.0,randomized_rounding,0.025447621237617568,323.0,local_improvement,1.0405531071537553,213.0,polish,randomized_rounding:507@0.022s|local_improvement:323@0.025s|polish:213@1.041s,9
