family,n,m,trial,density,tau,tau_schedule,iters,tol,hyb_int,hyb_time,relax_time,feasible,mip_obj,mip_time,gap_pct
SYN,200,4000,0,0.002,0.1,,200,0.001,14.476447815482436,1.1182904243469238,0.007066249847412109,1,14.298843907868925,20.56846284866333,16.394025414685494
SYN,200,4000,1,0.002,0.1,,200,0.001,16.567671360389802,3.9969005584716797,0.01592111587524414,1,16.75079163771471,20.25478744506836,21.04872211308894
SYN,200,4000,2,0.002,0.1,,200,0.001,15.5363052839091,0.677764892578125,0.004812479019165039,1,15.382427789653443,20.041215419769287,20.79857402540788
SYN,200,4000,3,0.002,0.1,,200,0.001,16.573474680053142,2.9114975929260254,0.014149188995361328,1,16.708769982484036,20.172851085662842,20.08305079259604
SYN,200,4000,4,0.002,0.1,,200,0.001,15.822401088816525,0.7342183589935303,0.009648561477661133,1,15.215595004520006,20.068662405014038,18.17592233803098
SYN,200,4000,5,0.002,0.1,,200,0.001,16.083851321991915,1.0083777904510498,0.0044481754302978516,1,16.078247424619768,20.035019159317017,18.176811838070073
SYN,200,4000,6,0.002,0.1,,200,0.001,14.360610486594286,1.0018103122711182,0.0071277618408203125,1,14.4618467061267,20.044618129730225,21.64225244712022
SYN,200,4000,7,0.002,0.1,,200,0.001,14.488576619001963,0.6395928859710693,0.0034372806549072266,1,14.776662961562245,20.042820692062378,19.103401493183185
SYN,200,4000,8,0.002,0.1,,200,0.001,15.405617425849208,0.9795453548431396,0.005957365036010742,1,15.951185762172265,20.06113314628601,21.015957742907805
SYN,200,4000,9,0.002,0.1,,200,0.001,15.616404682144648,0.9942734241485596,0.00606989860534668,1,16.641173657124927,20.069084644317627,21.698938085268715
SYN,200,4000,10,0.002,0.1,,200,0.001,16.248680584276435,0.8257086277008057,0.0055789947509765625,1,16.800658114683806,20.043703317642212,21.922314585533652
SYN,200,4000,11,0.002,0.1,,200,0.001,14.51189228675443,1.2295470237731934,0.005266904830932617,1,14.885281128808147,20.07288885116577,18.670754116996584
SYN,200,4000,12,0.002,0.1,,200,0.001,16.400197007669327,1.8018639087677002,0.015310049057006836,1,15.65615010688293,20.04293918609619,17.31643772535453
SYN,200,4000,13,0.002,0.1,,200,0.001,14.816700218513741,1.0129039287567139,0.004534244537353516,1,14.906385360433331,20.055163145065308,20.51418730935635
SYN,200,4000,14,0.002,0.1,,200,0.001,15.251579723791878,1.84173583984375,0.0067179203033447266,1,15.993646147284933,20.05116295814514,22.17241788394015
SYN,200,4000,15,0.002,0.1,,200,0.001,15.8769679451181,2.073634386062622,0.01133275032043457,1,16.78631638257216,20.07325577735901,22.562200668679345
SYN,200,4000,16,0.002,0.1,,200,0.001,15.838539485176332,1.0770986080169678,0.005789279937744141,1,16.218431582214993,20.046953201293945,19.153691903215226
SYN,200,4000,17,0.002,0.1,,200,0.001,14.609203988692137,0.5919721126556396,0.0037348270416259766,1,14.276426327101737,20.044562339782715,14.996321322340163
SYN,200,4000,18,0.002,0.1,,200,0.001,15.012269990643453,1.0888266563415527,0.006269693374633789,1,15.463847351833756,20.04357099533081,19.442135178866785
SYN,200,4000,19,0.002,0.1,,200,0.001,14.896965923287091,1.3790335655212402,0.007722616195678711,1,14.491664857843444,20.051576375961304,16.842686818291174
SYN,300,6000,0,0.002,0.1,,200,0.001,19.625533424822834,1.5841763019561768,0.010150671005249023,1,21.864707226881087,20.065849542617798,31.0281491181245
SYN,300,6000,1,0.002,0.1,,200,0.001,17.685098879175822,2.314274311065674,0.040396928787231445,1,18.887706764799674,20.06209444999695,29.072792830901186
SYN,300,6000,2,0.002,0.1,,200,0.001,19.37414919552871,2.041961908340454,0.009021520614624023,1,20.156292987914853,20.130640268325806,28.847117826347514
SYN,300,6000,3,0.002,0.1,,200,0.001,18.414534524562757,1.21937894821167,0.008825063705444336,1,19.03938796833337,20.060054063796997,30.097377152550997
SYN,300,6000,4,0.002,0.1,,200,0.001,19.390834858204578,1.4620723724365234,0.009091854095458984,1,20.92874959960302,20.05903124809265,31.88509845662082
SYN,300,6000,5,0.002,0.1,,200,0.001,18.210673779513684,1.4786107540130615,0.0066070556640625,1,20.90931588721558,20.09274125099182,33.48470361198509
SYN,300,6000,6,0.002,0.1,,200,0.001,17.550817402995044,3.064099073410034,0.016396045684814453,1,19.61460886751521,20.225820064544678,32.48116340746085
SYN,300,6000,7,0.002,0.1,,200,0.001,18.132278661152462,1.5654845237731934,0.010869979858398438,1,20.90273816471427,20.068210124969482,31.59386612752528
SYN,300,6000,8,0.002,0.1,,200,0.001,18.589115289603143,1.8680143356323242,0.014174938201904297,1,19.53535575215682,20.086018085479736,29.090672731495857
SYN,300,6000,9,0.002,0.1,,200,0.001,19.660892337038923,1.708489179611206,0.009249687194824219,1,20.566051414749317,20.07304072380066,29.526705352279382
