metric,value
n_rows,1
hyb_int_min,337.0
hyb_int_avg,337.0
mip_obj_min,211.0
mip_obj_avg,211.0
gap_pct_avg,59.71563981042654
hyb_total_avg_s,29.88573900004849
polish_time_avg_s,0.43497586250305176
mip_time_avg_s,28.947028160095215
