family,n,m,trial,density,tau,tau_schedule,iters,tol,hyb_int,hyb_time,relax_time,feasible,mip_obj,mip_time,gap_pct,anytime_t_0,anytime_obj_0,anytime_method_0,anytime_summary
SYN,200,4000,0,0.002,0.1,,200,0.001,14.476447815482436,0.418229341506958,0.0025398731231689453,1,13.69852093467432,30.576369285583496,11.635787441333978,0.4182300567626953,14.476447815482436,hybrid,hybrid:14@0.418s
SYN,200,4000,1,0.002,0.1,,200,0.001,16.567671360389802,0.638380765914917,0.00436711311340332,1,15.776664756482438,30.076481819152832,15.672795270030127,0.6383814811706543,16.567671360389802,hybrid,hybrid:17@0.638s
SYN,200,4000,2,0.002,0.1,,200,0.001,15.5363052839091,0.5744302272796631,0.0045931339263916016,1,14.708630383319791,30.0523464679718,16.633203654831014,0.5744309425354004,15.5363052839091,hybrid,hybrid:16@0.574s
SYN,300,6000,0,0.002,0.1,,200,0.001,19.625533424822834,1.1577253341674805,0.00922250747680664,1,20.672313766661976,30.110507249832153,26.49154730110522,1.1577258110046387,19.625533424822834,hybrid,hybrid:20@1.158s
SYN,300,6000,1,0.002,0.1,,200,0.001,17.685098879175822,1.0851712226867676,0.008554458618164062,1,18.159226438751116,30.155202865600586,25.818664499978233,1.0851714611053467,17.685098879175822,hybrid,hybrid:18@1.085s
SYN,300,6000,2,0.002,0.1,,200,0.001,19.37414919552871,1.1009421348571777,0.008506059646606445,1,19.07715009631578,30.084534406661987,24.347846184820217,1.1009435653686523,19.37414919552871,hybrid,hybrid:19@1.101s
