family,n,m,trial,density,tau,tau_schedule,iters,tol,hyb_int,hyb_time,relax_time,feasible,mip_obj,mip_time,gap_pct
SYN,200,4000,0,0.002,0.1,,200,0.001,15.271758886797006,0.7434267997741699,0.0044825077056884766,1,14.5838824408672,30.910468101501465,14.33374387749452
SYN,200,4000,1,0.002,0.1,,200,0.001,15.44483979882467,0.7070193290710449,0.006724357604980469,1,14.542825415982126,30.12568974494934,12.320717689667031
SYN,200,4000,2,0.002,0.1,,200,0.001,15.369310024051213,0.7680294513702393,0.004446268081665039,1,15.00855925149464,30.140244007110596,15.85376562950077
SYN,200,4000,3,0.002,0.1,,200,0.001,16.28132995889029,0.7821941375732422,0.004748344421386719,1,15.085137627749639,30.049636363983154,11.20551771060874
SYN,200,4000,4,0.002,0.1,,200,0.001,15.16605002191498,0.7245564460754395,0.00458836555480957,1,14.553369750859495,30.060181856155396,12.976962403609132
SYN,300,6000,0,0.002,0.1,,200,0.001,19.12580588573462,1.5011284351348877,0.00985860824584961,1,20.583297536200135,30.219107389450073,30.299531642873355
SYN,300,6000,1,0.002,0.1,,200,0.001,19.543734027936384,1.5175549983978271,0.008670806884765625,1,20.071973566116167,30.096718311309814,27.645838012502864
SYN,300,6000,2,0.002,0.1,,200,0.001,18.54876207431535,1.48358154296875,0.010770559310913086,1,19.876983431317438,30.0965678691864,29.166488636723358
SYN,300,6000,3,0.002,0.1,,200,0.001,18.308031486804218,1.459629774093628,0.008827686309814453,1,19.01561997637171,30.086843967437744,27.064764646901068
SYN,300,6000,4,0.002,0.1,,200,0.001,18.57607605174624,1.495192289352417,0.009208202362060547,1,18.83269665176672,30.136439323425293,25.81616748814424
