anytime_method_0,anytime_method_1,anytime_method_10,anytime_method_11,anytime_method_12,anytime_method_13,anytime_method_2,anytime_method_3,anytime_method_4,anytime_method_5,anytime_method_6,anytime_method_7,anytime_method_8,anytime_method_9,anytime_obj_0,anytime_obj_1,anytime_obj_10,anytime_obj_11,anytime_obj_12,anytime_obj_13,anytime_obj_2,anytime_obj_3,anytime_obj_4,anytime_obj_5,anytime_obj_6,anytime_obj_7,anytime_obj_8,anytime_obj_9,anytime_summary,anytime_t_0,anytime_t_1,anytime_t_10,anytime_t_11,anytime_t_12,anytime_t_13,anytime_t_2,anytime_t_3,anytime_t_4,anytime_t_5,anytime_t_6,anytime_t_7,anytime_t_8,anytime_t_9,controller,dataset,family,feasible,gap_pct,hyb_int,hyb_total,improve,k,m,mip_obj,mip_time,n,polish_obj,polish_time,relax_obj,relax_time,round_main,round_obj,round_rr,seed,trial
mip_gurobi_incumbent,mip_gurobi_incumbent,relaxation,randomized_rounding,local_improvement,polish,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,398.0,372.0,nan,504.0,346.0,213.0,364.0,282.0,251.0,229.0,215.0,214.0,213.0,212.0,mip_gurobi_incumbent:398@0.022s|mip_gurobi_incumbent:372@0.496s|mip_gurobi_incumbent:364@0.499s|mip_gurobi_incumbent:282@0.766s|mip_gurobi_incumbent:251@0.768s|mip_gurobi_incumbent:229@0.770s|mip_gurobi_incumbent:215@0.771s|mip_gurobi_incumbent:214@0.773s|mip_gurobi_incumbent:213@0.801s|mip_gurobi_incumbent:212@0.956s|randomized_rounding:504@0.022s|local_improvement:346@0.025s|polish:213@1.013s,0.022182464599609375,0.49622416496276855,0.012256145477294922,0.021782345487736166,0.024642345495522022,1.012566921301186,0.498685359954834,0.7664873600006104,0.7682433128356934,0.7695064544677734,0.7712001800537109,0.7729127407073975,0.8014676570892334,0.956212043762207,both,rail582,RAIL582,1,0.4716981132075472,213.0,2.890291699965019,0.0028600000077858567,1,55515,212.0,1.1644201278686523,582,213.0,0.9879245758056641,427.046002956652,0.012256145477294922,0.0,504.0,0.009526200010441244,1231,10
mip_gurobi_incumbent,mip_gurobi_incumbent,relaxation,randomized_rounding,local_improvement,polish,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,398.0,372.0,nan,549.0,343.0,213.0,364.0,282.0,251.0,229.0,215.0,214.0,213.0,212.0,mip_gurobi_incumbent:398@0.019s|mip_gurobi_incumbent:372@0.473s|mip_gurobi_incumbent:364@0.476s|mip_gurobi_incumbent:282@0.746s|mip_gurobi_incumbent:251@0.748s|mip_gurobi_incumbent:229@0.749s|mip_gurobi_incumbent:215@0.751s|mip_gurobi_incumbent:214@0.753s|mip_gurobi_incumbent:213@0.783s|mip_gurobi_incumbent:212@0.963s|randomized_rounding:549@0.031s|local_improvement:343@0.035s|polish:213@1.059s,0.019198894500732422,0.4732961654663086,0.015468358993530273,0.031193659000564367,0.035309758968651295,1.058608022518456,0.4760315418243408,0.7464907169342041,0.7479491233825684,0.7492995262145996,0.7511041164398193,0.7529394626617432,0.7832367420196533,0.9631104469299316,both,rail582,RAIL582,1,0.4716981132075472,213.0,3.0518577999901026,0.004116099968086928,1,55515,212.0,1.1668047904968262,582,213.0,1.0232982635498047,427.046002956652,0.015468358993530273,0.0,549.0,0.015725300007034093,1232,11
mip_gurobi_incumbent,mip_gurobi_incumbent,relaxation,main_rounding,local_improvement,polish,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,398.0,372.0,nan,363.0,332.0,213.0,364.0,282.0,251.0,229.0,215.0,214.0,213.0,212.0,mip_gurobi_incumbent:398@0.019s|mip_gurobi_incumbent:372@0.478s|mip_gurobi_incumbent:364@0.480s|mip_gurobi_incumbent:282@0.739s|mip_gurobi_incumbent:251@0.740s|mip_gurobi_incumbent:229@0.742s|mip_gurobi_incumbent:215@0.744s|mip_gurobi_incumbent:214@0.745s|mip_gurobi_incumbent:213@0.773s|mip_gurobi_incumbent:212@0.922s|main_rounding:363@35.396s|local_improvement:332@35.398s|polish:213@36.409s,0.018851041793823242,0.4779074192047119,0.011748552322387695,35.39603555231588,35.398040052328724,36.40901946631493,0.4803640842437744,0.7389688491821289,0.7402052879333496,0.741743803024292,0.7436208724975586,0.7454602718353271,0.7730822563171387,0.9220547676086426,both,rail582,RAIL582,1,0.4716981132075472,213.0,38.25347559998045,0.002004500012844801,1,55515,212.0,1.133253574371338,582,213.0,1.010979413986206,427.046002956652,0.011748552322387695,35.37494329997571,363.0,0.009343700017780066,1233,12
mip_gurobi_incumbent,mip_gurobi_incumbent,relaxation,randomized_rounding,local_improvement,polish,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,398.0,372.0,nan,496.0,332.0,213.0,364.0,282.0,251.0,229.0,215.0,214.0,213.0,212.0,mip_gurobi_incumbent:398@0.023s|mip_gurobi_incumbent:372@0.527s|mip_gurobi_incumbent:364@0.529s|mip_gurobi_incumbent:282@0.822s|mip_gurobi_incumbent:251@0.824s|mip_gurobi_incumbent:229@0.825s|mip_gurobi_incumbent:215@0.827s|mip_gurobi_incumbent:214@0.829s|mip_gurobi_incumbent:213@0.860s|mip_gurobi_incumbent:212@1.022s|randomized_rounding:496@0.025s|local_improvement:332@0.029s|polish:213@0.987s,0.02309584617614746,0.5269584655761719,0.011949539184570312,0.025264439231250435,0.02866993920179084,0.9869824506458826,0.5294568538665771,0.8221385478973389,0.8236377239227295,0.8250205516815186,0.8269209861755371,0.8288159370422363,0.8600330352783203,1.022108554840088,both,rail582,RAIL582,1,0.4716981132075472,213.0,2.999190800008364,0.0034054999705404043,1,55515,212.0,1.270057201385498,582,213.0,0.9583125114440918,427.046002956652,0.011949539184570312,0.0,496.0,0.013314900046680123,1234,13
mip_gurobi_incumbent,mip_gurobi_incumbent,relaxation,randomized_rounding,local_improvement,polish,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,398.0,372.0,nan,510.0,329.0,213.0,364.0,282.0,251.0,229.0,215.0,214.0,213.0,212.0,mip_gurobi_incumbent:398@0.020s|mip_gurobi_incumbent:372@0.537s|mip_gurobi_incumbent:364@0.540s|mip_gurobi_incumbent:282@0.838s|mip_gurobi_incumbent:251@0.839s|mip_gurobi_incumbent:229@0.840s|mip_gurobi_incumbent:215@0.842s|mip_gurobi_incumbent:214@0.844s|mip_gurobi_incumbent:213@0.874s|mip_gurobi_incumbent:212@1.031s|randomized_rounding:510@0.025s|local_improvement:329@0.028s|polish:213@1.013s,0.020188570022583008,0.5369117259979248,0.012531042098999023,0.025001142115797848,0.02798774209804833,1.0127783056814224,0.5398077964782715,0.8375892639160156,0.8388569355010986,0.8400795459747314,0.841754674911499,0.8435232639312744,0.8735918998718262,1.0308945178985596,both,rail582,RAIL582,1,0.4716981132075472,213.0,2.949421400029678,0.002986599982250482,1,55515,212.0,1.244781732559204,582,213.0,0.984790563583374,427.046002956652,0.012531042098999023,0.0,510.0,0.012470100016798824,1235,14
mip_gurobi_incumbent,mip_gurobi_incumbent,relaxation,randomized_rounding,local_improvement,polish,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,398.0,372.0,nan,522.0,346.0,213.0,364.0,282.0,251.0,229.0,215.0,214.0,213.0,212.0,mip_gurobi_incumbent:398@0.020s|mip_gurobi_incumbent:372@0.569s|mip_gurobi_incumbent:364@0.572s|mip_gurobi_incumbent:282@0.876s|mip_gurobi_incumbent:251@0.878s|mip_gurobi_incumbent:229@0.879s|mip_gurobi_incumbent:215@0.881s|mip_gurobi_incumbent:214@0.884s|mip_gurobi_incumbent:213@0.918s|mip_gurobi_incumbent:212@1.094s|randomized_rounding:522@0.025s|local_improvement:346@0.028s|polish:213@1.063s,0.0197601318359375,0.5687038898468018,0.013865947723388672,0.02494404773460701,0.02825424773618579,1.0633258591406047,0.5718433856964111,0.8761835098266602,0.8775730133056641,0.8789358139038086,0.881479024887085,0.8835337162017822,0.9175124168395996,1.0940983295440674,both,rail582,RAIL582,1,0.4716981132075472,213.0,3.1559785999706946,0.003310200001578778,1,55515,212.0,1.3068575859069824,582,213.0,1.035071611404419,427.046002956652,0.013865947723388672,0.0,522.0,0.01107810001121834,1236,15
mip_gurobi_incumbent,mip_gurobi_incumbent,relaxation,main_rounding,local_improvement,polish,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,398.0,372.0,nan,363.0,332.0,213.0,364.0,282.0,251.0,229.0,215.0,214.0,213.0,212.0,mip_gurobi_incumbent:398@0.023s|mip_gurobi_incumbent:372@0.532s|mip_gurobi_incumbent:364@0.534s|mip_gurobi_incumbent:282@0.793s|mip_gurobi_incumbent:251@0.794s|mip_gurobi_incumbent:229@0.796s|mip_gurobi_incumbent:215@0.797s|mip_gurobi_incumbent:214@0.799s|mip_gurobi_incumbent:213@0.829s|mip_gurobi_incumbent:212@0.981s|main_rounding:363@35.512s|local_improvement:332@35.515s|polish:213@36.483s,0.022584199905395508,0.5317926406860352,0.011677026748657227,35.51227092673071,35.51482872670749,36.48301224416355,0.5342416763305664,0.7932865619659424,0.79447340965271,0.7956440448760986,0.7973053455352783,0.799015998840332,0.8291764259338379,0.9807009696960449,both,rail582,RAIL582,1,0.4716981132075472,213.0,38.35400750004919,0.002557799976784736,1,55515,212.0,1.1998908519744873,582,213.0,0.9681835174560547,427.046002956652,0.011677026748657227,35.49072779994458,363.0,0.00986610003747046,1237,16
mip_gurobi_incumbent,mip_gurobi_incumbent,relaxation,randomized_rounding,local_improvement,polish,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,398.0,372.0,nan,517.0,345.0,213.0,364.0,282.0,251.0,229.0,215.0,214.0,213.0,212.0,mip_gurobi_incumbent:398@0.018s|mip_gurobi_incumbent:372@0.458s|mip_gurobi_incumbent:364@0.460s|mip_gurobi_incumbent:282@0.721s|mip_gurobi_incumbent:251@0.722s|mip_gurobi_incumbent:229@0.723s|mip_gurobi_incumbent:215@0.725s|mip_gurobi_incumbent:214@0.727s|mip_gurobi_incumbent:213@0.754s|mip_gurobi_incumbent:212@0.903s|randomized_rounding:517@0.022s|local_improvement:345@0.026s|polish:213@1.016s,0.017885208129882812,0.45774245262145996,0.012171268463134766,0.022234568488784134,0.02646686846856028,1.0155608874047175,0.4601449966430664,0.7209630012512207,0.7222087383270264,0.7233598232269287,0.7249622344970703,0.7265310287475586,0.7541265487670898,0.9026930332183838,both,rail582,RAIL582,1,0.4716981132075472,213.0,2.788154800015036,0.004232299979776144,1,55515,212.0,1.0947229862213135,582,213.0,0.9890940189361572,427.046002956652,0.012171268463134766,0.0,517.0,0.010063300025649369,1238,17
mip_gurobi_incumbent,mip_gurobi_incumbent,relaxation,randomized_rounding,local_improvement,polish,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,398.0,372.0,nan,487.0,332.0,213.0,364.0,282.0,251.0,229.0,215.0,214.0,213.0,212.0,mip_gurobi_incumbent:398@0.018s|mip_gurobi_incumbent:372@0.469s|mip_gurobi_incumbent:364@0.471s|mip_gurobi_incumbent:282@0.735s|mip_gurobi_incumbent:251@0.736s|mip_gurobi_incumbent:229@0.737s|mip_gurobi_incumbent:215@0.739s|mip_gurobi_incumbent:214@0.741s|mip_gurobi_incumbent:213@0.769s|mip_gurobi_incumbent:212@0.918s|randomized_rounding:487@0.022s|local_improvement:332@0.026s|polish:213@1.031s,0.018024444580078125,0.46877408027648926,0.012961149215698242,0.02239774918416515,0.025513949163723737,1.030817332037259,0.4711649417877197,0.7350559234619141,0.7362551689147949,0.73738694190979,0.7389657497406006,0.7405595779418945,0.7685625553131104,0.917569637298584,both,rail582,RAIL582,1,0.4716981132075472,213.0,2.8265795999905095,0.003116199979558587,1,55515,212.0,1.1141934394836426,582,213.0,1.0053033828735352,427.046002956652,0.012961149215698242,0.0,487.0,0.009436599968466908,1239,18
mip_gurobi_incumbent,mip_gurobi_incumbent,relaxation,randomized_rounding,local_improvement,polish,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,398.0,372.0,nan,502.0,337.0,213.0,364.0,282.0,251.0,229.0,215.0,214.0,213.0,212.0,mip_gurobi_incumbent:398@0.022s|mip_gurobi_incumbent:372@0.500s|mip_gurobi_incumbent:364@0.503s|mip_gurobi_incumbent:282@0.762s|mip_gurobi_incumbent:251@0.763s|mip_gurobi_incumbent:229@0.765s|mip_gurobi_incumbent:215@0.766s|mip_gurobi_incumbent:214@0.768s|mip_gurobi_incumbent:213@0.795s|mip_gurobi_incumbent:212@0.941s|randomized_rounding:502@0.021s|local_improvement:337@0.024s|polish:213@0.945s,0.02167677879333496,0.5004575252532959,0.012391805648803711,0.02054220560239628,0.023627105576451868,0.9452813299722038,0.5030491352081299,0.7620692253112793,0.7634732723236084,0.7646892070770264,0.7663290500640869,0.7678754329681396,0.7952592372894287,0.9414491653442383,both,rail582,RAIL582,1,0.4716981132075472,213.0,2.8130528000183403,0.0030848999740555882,1,55515,212.0,1.1449973583221436,582,213.0,0.921654224395752,427.046002956652,0.012391805648803711,0.0,502.0,0.008150399953592569,1240,19
