family,n,m,trial,density,tau,tau_schedule,iters,tol,hyb_int,hyb_time,relax_time,feasible,mip_obj,mip_time,gap_pct
SYN,200,4000,0,0.002,0.1,,200,0.001,15.271758886797006,0.6749873161315918,0.0038099288940429688,1,14.631467402806901,34.18577551841736,14.612350624506384
SYN,200,4000,1,0.002,0.1,,200,0.001,15.44483979882467,0.6245567798614502,0.004565000534057617,1,14.542825415982126,30.07979989051819,12.273749788776222
SYN,200,4000,2,0.002,0.1,,200,0.001,15.369310024051213,0.823199987411499,0.006276369094848633,1,15.00855925149464,30.0668203830719,15.85376562950077
SYN,200,4000,3,0.002,0.1,,200,0.001,16.28132995889029,0.8175294399261475,0.00563502311706543,1,15.086642545718714,30.052783727645874,11.396566137556913
SYN,200,4000,4,0.002,0.1,,200,0.001,15.16605002191498,0.6822645664215088,0.004775524139404297,1,14.553369750859495,30.056384563446045,12.976962403609132
SYN,300,6000,0,0.002,0.1,,200,0.001,19.12580588573462,1.1817336082458496,0.009168148040771484,1,20.583297536200135,30.104190349578857,30.299531642873355
SYN,300,6000,1,0.002,0.1,,200,0.001,19.543734027936384,1.2390568256378174,0.00893092155456543,1,20.071973566116167,30.088813066482544,27.645838012502864
SYN,300,6000,2,0.002,0.1,,200,0.001,18.54876207431535,1.8609564304351807,0.01080632209777832,1,19.876983431317438,30.115471839904785,29.166488636723358
SYN,300,6000,3,0.002,0.1,,200,0.001,18.308031486804218,1.1921112537384033,0.00968790054321289,1,19.01561997637171,30.0794677734375,27.064764646901068
SYN,300,6000,4,0.002,0.1,,200,0.001,18.57607605174624,1.2951054573059082,0.01169586181640625,1,18.92403128109754,30.123037099838257,26.174207101594778
