family,n,m,trial,density,tau,tau_schedule,iters,tol,hyb_int,hyb_time,relax_time,feasible,mip_obj,mip_time,gap_pct,anytime_t_0,anytime_obj_0,anytime_method_0,anytime_t_1,anytime_obj_1,anytime_method_1,anytime_t_2,anytime_obj_2,anytime_method_2,anytime_t_3,anytime_obj_3,anytime_method_3,anytime_t_4,anytime_obj_4,anytime_method_4,anytime_t_5,anytime_obj_5,anytime_method_5,anytime_t_6,anytime_obj_6,anytime_method_6,anytime_t_7,anytime_obj_7,anytime_method_7,anytime_t_8,anytime_obj_8,anytime_method_8,anytime_t_9,anytime_obj_9,anytime_method_9,anytime_t_10,anytime_obj_10,anytime_method_10,anytime_t_11,anytime_obj_11,anytime_method_11,anytime_t_12,anytime_obj_12,anytime_method_12,anytime_t_13,anytime_obj_13,anytime_method_13,anytime_t_14,anytime_obj_14,anytime_method_14,anytime_t_15,anytime_obj_15,anytime_method_15,anytime_t_16,anytime_obj_16,anytime_method_16,anytime_t_17,anytime_obj_17,anytime_method_17,anytime_t_18,anytime_obj_18,anytime_method_18,anytime_t_19,anytime_obj_19,anytime_method_19,anytime_t_20,anytime_obj_20,anytime_method_20,anytime_t_21,anytime_obj_21,anytime_method_21,anytime_t_22,anytime_obj_22,anytime_method_22,anytime_t_23,anytime_obj_23,anytime_method_23,anytime_t_24,anytime_obj_24,anytime_method_24,anytime_t_25,anytime_obj_25,anytime_method_25,anytime_t_26,anytime_obj_26,anytime_method_26,anytime_t_27,anytime_obj_27,anytime_method_27,anytime_t_28,anytime_obj_28,anytime_method_28,anytime_t_29,anytime_obj_29,anytime_method_29,anytime_t_30,anytime_obj_30,anytime_method_30,anytime_t_31,anytime_obj_31,anytime_method_31,anytime_t_32,anytime_obj_32,anytime_method_32,anytime_t_33,anytime_obj_33,anytime_method_33,anytime_t_34,anytime_obj_34,anytime_method_34,anytime_t_35,anytime_obj_35,anytime_method_35,anytime_t_36,anytime_obj_36,anytime_method_36,anytime_t_37,anytime_obj_37,anytime_method_37,anytime_t_38,anytime_obj_38,anytime_method_38,anytime_t_39,anytime_obj_39,anytime_method_39,anytime_t_40,anytime_obj_40,anytime_method_40,anytime_t_41,anytime_obj_41,anytime_method_41,anytime_t_42,anytime_obj_42,anytime_method_42,anytime_summary,anytime_t_43,anytime_obj_43,anytime_method_43,anytime_t_44,anytime_obj_44,anytime_method_44,anytime_t_45,anytime_obj_45,anytime_method_45,anytime_t_46,anytime_obj_46,anytime_method_46,anytime_t_47,anytime_obj_47,anytime_method_47,anytime_t_48,anytime_obj_48,anytime_method_48,anytime_t_49,anytime_obj_49,anytime_method_49,anytime_t_50,anytime_obj_50,anytime_method_50,anytime_t_51,anytime_obj_51,anytime_method_51,anytime_t_52,anytime_obj_52,anytime_method_52,anytime_t_53,anytime_obj_53,anytime_method_53,anytime_t_54,anytime_obj_54,anytime_method_54
SYN,200,4000,0,0.002,0.1,,200,0.001,14.476447815482436,0.46861863136291504,0.002501964569091797,1,14.070263697016596,30.29287338256836,14.777825461495972,0.46861910820007324,14.476447815482436,hybrid,0.002000093460083008,36.325629273095174,gurobi_gurobi_incumbent,0.029000043869018555,32.0272956589901,gurobi_gurobi_incumbent,0.029000043869018555,31.460794746263627,gurobi_gurobi_incumbent,0.08700013160705566,31.449794191525164,gurobi_gurobi_incumbent,0.09800004959106445,26.82808312137427,gurobi_gurobi_incumbent,0.0989999771118164,20.761489183459403,gurobi_gurobi_incumbent,0.0989999771118164,20.637372576132634,gurobi_gurobi_incumbent,0.0989999771118164,19.901472800130353,gurobi_gurobi_incumbent,0.0989999771118164,18.147490877567964,gurobi_gurobi_incumbent,0.10000014305114746,17.780084923024184,gurobi_gurobi_incumbent,0.10000014305114746,17.649079734382973,gurobi_gurobi_incumbent,0.1830000877380371,17.33968839055434,gurobi_gurobi_incumbent,0.1830000877380371,17.276349720735233,gurobi_gurobi_incumbent,0.21600008010864258,17.21603475513216,gurobi_gurobi_incumbent,0.21600008010864258,17.210046835539025,gurobi_gurobi_incumbent,0.24300003051757812,17.144237721115104,gurobi_gurobi_incumbent,0.24600005149841309,17.096128701157486,gurobi_gurobi_incumbent,0.24600005149841309,17.01400004968504,gurobi_gurobi_incumbent,0.9950001239776611,16.951765720752313,gurobi_gurobi_incumbent,1.190000057220459,16.87072130625472,gurobi_gurobi_incumbent,1.3949999809265137,16.70534286731969,gurobi_gurobi_incumbent,1.5329999923706055,16.592559192094186,gurobi_gurobi_incumbent,1.565999984741211,16.46992463719115,gurobi_gurobi_incumbent,1.5770001411437988,16.45636051629778,gurobi_gurobi_incumbent,3.30400013923645,15.280279263369074,gurobi_gurobi_incumbent,3.322999954223633,15.197783155465025,gurobi_gurobi_incumbent,4.379000186920166,14.91090087457863,gurobi_gurobi_incumbent,4.379000186920166,14.900929592068,gurobi_gurobi_incumbent,4.38100004196167,14.816834623295563,gurobi_gurobi_incumbent,4.38100004196167,14.733889666315264,gurobi_gurobi_incumbent,4.565999984741211,14.462992005844564,gurobi_gurobi_incumbent,4.630000114440918,14.35845437464289,gurobi_gurobi_incumbent,4.630000114440918,14.322331735606024,gurobi_gurobi_incumbent,7.851999998092651,14.298843907868926,gurobi_gurobi_incumbent,10.626000165939331,14.211410379034783,gurobi_gurobi_incumbent,10.627000093460083,14.208978900821798,gurobi_gurobi_incumbent,16.0,14.190308213228601,gurobi_gurobi_incumbent,16.00100016593933,14.161495660783704,gurobi_gurobi_incumbent,16.04700016975403,14.14211821491733,gurobi_gurobi_incumbent,22.909000158309937,14.12834771775376,gurobi_gurobi_incumbent,22.91000008583069,14.099076249461495,gurobi_gurobi_incumbent,22.927000045776367,14.070263697016598,gurobi_gurobi_incumbent,hybrid:14@0.469s|gurobi_gurobi_incumbent:36@0.002s|gurobi_gurobi_incumbent:32@0.029s|gurobi_gurobi_incumbent:31@0.029s|gurobi_gurobi_incumbent:31@0.087s|gurobi_gurobi_incumbent:27@0.098s|gurobi_gurobi_incumbent:21@0.099s|gurobi_gurobi_incumbent:21@0.099s|gurobi_gurobi_incumbent:20@0.099s|gurobi_gurobi_incumbent:18@0.099s|gurobi_gurobi_incumbent:18@0.100s|gurobi_gurobi_incumbent:18@0.100s|gurobi_gurobi_incumbent:17@0.183s|gurobi_gurobi_incumbent:17@0.183s|gurobi_gurobi_incumbent:17@0.216s|gurobi_gurobi_incumbent:17@0.216s|gurobi_gurobi_incumbent:17@0.243s|gurobi_gurobi_incumbent:17@0.246s|gurobi_gurobi_incumbent:17@0.246s|gurobi_gurobi_incumbent:17@0.995s|gurobi_gurobi_incumbent:17@1.190s|gurobi_gurobi_incumbent:17@1.395s|gurobi_gurobi_incumbent:17@1.533s|gurobi_gurobi_incumbent:16@1.566s|gurobi_gurobi_incumbent:16@1.577s|gurobi_gurobi_incumbent:15@3.304s|gurobi_gurobi_incumbent:15@3.323s|gurobi_gurobi_incumbent:15@4.379s|gurobi_gurobi_incumbent:15@4.379s|gurobi_gurobi_incumbent:15@4.381s|gurobi_gurobi_incumbent:15@4.381s|gurobi_gurobi_incumbent:14@4.566s|gurobi_gurobi_incumbent:14@4.630s|gurobi_gurobi_incumbent:14@4.630s|gurobi_gurobi_incumbent:14@7.852s|gurobi_gurobi_incumbent:14@10.626s|gurobi_gurobi_incumbent:14@10.627s|gurobi_gurobi_incumbent:14@16.000s|gurobi_gurobi_incumbent:14@16.001s|gurobi_gurobi_incumbent:14@16.047s|gurobi_gurobi_incumbent:14@22.909s|gurobi_gurobi_incumbent:14@22.910s|gurobi_gurobi_incumbent:14@22.927s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYN,300,6000,0,0.002,0.1,,200,0.001,19.625533424822834,1.1756443977355957,0.013165712356567383,1,20.21806211189744,30.0591721534729,25.134451237740308,1.175644874572754,19.625533424822834,hybrid,0.003000020980834961,45.68910383333214,gurobi_gurobi_incumbent,0.31099987030029297,45.330207343439604,gurobi_gurobi_incumbent,0.37999987602233887,41.495473998545116,gurobi_gurobi_incumbent,0.37999987602233887,29.24216409415837,gurobi_gurobi_incumbent,0.37999987602233887,29.22907278284478,gurobi_gurobi_incumbent,0.3819999694824219,27.883032594237143,gurobi_gurobi_incumbent,0.3819999694824219,24.424797166354058,gurobi_gurobi_incumbent,0.3819999694824219,23.79840460434826,gurobi_gurobi_incumbent,0.49199986457824707,23.270374761859884,gurobi_gurobi_incumbent,0.4930000305175781,23.0504290232967,gurobi_gurobi_incumbent,0.6529998779296875,22.926596570263783,gurobi_gurobi_incumbent,0.6529998779296875,22.770314642612576,gurobi_gurobi_incumbent,0.750999927520752,22.71556797654216,gurobi_gurobi_incumbent,0.7549998760223389,22.64377627244689,gurobi_gurobi_incumbent,0.7560000419616699,22.60540875652567,gurobi_gurobi_incumbent,0.7560000419616699,22.30383702982454,gurobi_gurobi_incumbent,0.7579998970031738,22.231099382803137,gurobi_gurobi_incumbent,0.7589998245239258,22.17380823753097,gurobi_gurobi_incumbent,2.2189998626708984,22.138733631822745,gurobi_gurobi_incumbent,2.2189998626708984,22.049463621102,gurobi_gurobi_incumbent,4.776000022888184,22.047637509624323,gurobi_gurobi_incumbent,4.812000036239624,22.03710074810266,gurobi_gurobi_incumbent,5.702999830245972,22.02835920148547,gurobi_gurobi_incumbent,5.828999996185303,22.0066515406282,gurobi_gurobi_incumbent,6.021999835968018,21.995494459243197,gurobi_gurobi_incumbent,6.023000001907349,21.995460354659873,gurobi_gurobi_incumbent,6.073999881744385,21.977761084568584,gurobi_gurobi_incumbent,6.07699990272522,21.961562995570723,gurobi_gurobi_incumbent,6.119999885559082,21.943309450844474,gurobi_gurobi_incumbent,6.180999994277954,21.873719888852115,gurobi_gurobi_incumbent,6.294999837875366,21.86470722688109,gurobi_gurobi_incumbent,11.990000009536743,21.84326032611933,gurobi_gurobi_incumbent,13.032999992370605,21.66846866342328,gurobi_gurobi_incumbent,13.032999992370605,21.596969612854068,gurobi_gurobi_incumbent,13.039000034332275,21.566824266120204,gurobi_gurobi_incumbent,13.123999834060669,21.512014848570704,gurobi_gurobi_incumbent,13.2739999294281,21.503423451310596,gurobi_gurobi_incumbent,13.554999828338623,21.50053785750806,gurobi_gurobi_incumbent,15.858999967575073,21.474135920990523,gurobi_gurobi_incumbent,22.79699993133545,21.100375475529837,gurobi_gurobi_incumbent,22.79699993133545,21.073440162626902,gurobi_gurobi_incumbent,22.799999952316284,21.03030649508318,gurobi_gurobi_incumbent,hybrid:20@1.176s|gurobi_gurobi_incumbent:46@0.003s|gurobi_gurobi_incumbent:45@0.311s|gurobi_gurobi_incumbent:41@0.380s|gurobi_gurobi_incumbent:29@0.380s|gurobi_gurobi_incumbent:29@0.380s|gurobi_gurobi_incumbent:28@0.382s|gurobi_gurobi_incumbent:24@0.382s|gurobi_gurobi_incumbent:24@0.382s|gurobi_gurobi_incumbent:23@0.492s|gurobi_gurobi_incumbent:23@0.493s|gurobi_gurobi_incumbent:23@0.653s|gurobi_gurobi_incumbent:23@0.653s|gurobi_gurobi_incumbent:23@0.751s|gurobi_gurobi_incumbent:23@0.755s|gurobi_gurobi_incumbent:23@0.756s|gurobi_gurobi_incumbent:22@0.756s|gurobi_gurobi_incumbent:22@0.758s|gurobi_gurobi_incumbent:22@0.759s|gurobi_gurobi_incumbent:22@2.219s|gurobi_gurobi_incumbent:22@2.219s|gurobi_gurobi_incumbent:22@4.776s|gurobi_gurobi_incumbent:22@4.812s|gurobi_gurobi_incumbent:22@5.703s|gurobi_gurobi_incumbent:22@5.829s|gurobi_gurobi_incumbent:22@6.022s|gurobi_gurobi_incumbent:22@6.023s|gurobi_gurobi_incumbent:22@6.074s|gurobi_gurobi_incumbent:22@6.077s|gurobi_gurobi_incumbent:22@6.120s|gurobi_gurobi_incumbent:22@6.181s|gurobi_gurobi_incumbent:22@6.295s|gurobi_gurobi_incumbent:22@11.990s|gurobi_gurobi_incumbent:22@13.033s|gurobi_gurobi_incumbent:22@13.033s|gurobi_gurobi_incumbent:22@13.039s|gurobi_gurobi_incumbent:22@13.124s|gurobi_gurobi_incumbent:22@13.274s|gurobi_gurobi_incumbent:22@13.555s|gurobi_gurobi_incumbent:21@15.859s|gurobi_gurobi_incumbent:21@22.797s|gurobi_gurobi_incumbent:21@22.797s|gurobi_gurobi_incumbent:21@22.800s|gurobi_gurobi_incumbent:21@22.851s|gurobi_gurobi_incumbent:21@22.851s|gurobi_gurobi_incumbent:21@23.629s|gurobi_gurobi_incumbent:20@26.235s|gurobi_gurobi_incumbent:20@26.252s|gurobi_gurobi_incumbent:20@26.966s|gurobi_gurobi_incumbent:20@26.966s|gurobi_gurobi_incumbent:20@28.818s|gurobi_gurobi_incumbent:20@28.819s|gurobi_gurobi_incumbent:20@28.855s|gurobi_gurobi_incumbent:20@28.855s|gurobi_gurobi_incumbent:20@29.066s,22.85099983215332,20.916927892617263,gurobi_gurobi_incumbent,22.85099983215332,20.702306769669587,gurobi_gurobi_incumbent,23.628999948501587,20.562415203717766,gurobi_gurobi_incumbent,26.234999895095825,20.49787936486855,gurobi_gurobi_incumbent,26.251999855041504,20.422667986866237,gurobi_gurobi_incumbent,26.965999841690063,20.35261747263007,gurobi_gurobi_incumbent,26.965999841690063,20.29640457050256,gurobi_gurobi_incumbent,28.817999839782715,20.294208724684523,gurobi_gurobi_incumbent,28.819000005722046,20.26822276095365,gurobi_gurobi_incumbent,28.855000019073486,20.251119410774976,gurobi_gurobi_incumbent,28.855000019073486,20.241134878373877,gurobi_gurobi_incumbent,29.06599998474121,20.21806211189744,gurobi_gurobi_incumbent
