anytime_method_0,anytime_method_1,anytime_method_10,anytime_method_11,anytime_method_12,anytime_method_2,anytime_method_3,anytime_method_4,anytime_method_5,anytime_method_6,anytime_method_7,anytime_method_8,anytime_method_9,anytime_obj_0,anytime_obj_1,anytime_obj_10,anytime_obj_11,anytime_obj_12,anytime_obj_2,anytime_obj_3,anytime_obj_4,anytime_obj_5,anytime_obj_6,anytime_obj_7,anytime_obj_8,anytime_obj_9,anytime_summary,anytime_t_0,anytime_t_1,anytime_t_10,anytime_t_11,anytime_t_12,anytime_t_2,anytime_t_3,anytime_t_4,anytime_t_5,anytime_t_6,anytime_t_7,anytime_t_8,anytime_t_9,controller,dataset,family,feasible,gap_pct,hyb_int,hyb_total,improve,k,m,mip_obj,mip_time,n,polish_obj,polish_time,relax_obj,relax_time,round_main,round_obj,round_rr,seed,trial
mip_gurobi_incumbent,mip_gurobi_incumbent,relaxation,randomized_rounding,local_improvement,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,mip_gurobi_incumbent,398.0,372.0,nan,511.0,341.0,364.0,282.0,251.0,229.0,215.0,214.0,213.0,212.0,mip_gurobi_incumbent:398@0.021s|mip_gurobi_incumbent:372@0.584s|mip_gurobi_incumbent:364@0.587s|mip_gurobi_incumbent:282@0.910s|mip_gurobi_incumbent:251@0.912s|mip_gurobi_incumbent:229@0.913s|mip_gurobi_incumbent:215@0.916s|mip_gurobi_incumbent:214@0.919s|mip_gurobi_incumbent:213@0.959s|mip_gurobi_incumbent:212@1.149s|randomized_rounding:511@0.023s|local_improvement:341@0.028s,0.020875215530395508,0.5838994979858398,0.014050483703613281,0.023459683696273714,0.027801883697975427,0.5871286392211914,0.9100100994110107,0.9117586612701416,0.9133002758026123,0.9159011840820312,0.9190025329589844,0.9588854312896729,1.1493127346038818,both,rail582,RAIL582,1,60.84905660377358,341.0,2.8637759999837726,0.004342200001701713,1,55515,212.0,1.3799030780792236,582,341.0,0.43179821968078613,427.046002956652,0.014050483703613281,0.0,511.0,0.009409199992660433,411,0
