family,n,m,trial,density,tau,tau_schedule,iters,tol,hyb_int,hyb_time,relax_time,feasible,mip_obj,mip_time,gap_pct,anytime_t_0,anytime_obj_0,anytime_method_0,anytime_t_1,anytime_obj_1,anytime_method_1,anytime_t_2,anytime_obj_2,anytime_method_2,anytime_t_3,anytime_obj_3,anytime_method_3,anytime_t_4,anytime_obj_4,anytime_method_4,anytime_t_5,anytime_obj_5,anytime_method_5,anytime_t_6,anytime_obj_6,anytime_method_6,anytime_t_7,anytime_obj_7,anytime_method_7,anytime_t_8,anytime_obj_8,anytime_method_8,anytime_t_9,anytime_obj_9,anytime_method_9,anytime_t_10,anytime_obj_10,anytime_method_10,anytime_t_11,anytime_obj_11,anytime_method_11,anytime_t_12,anytime_obj_12,anytime_method_12,anytime_t_13,anytime_obj_13,anytime_method_13,anytime_t_14,anytime_obj_14,anytime_method_14,anytime_t_15,anytime_obj_15,anytime_method_15,anytime_t_16,anytime_obj_16,anytime_method_16,anytime_t_17,anytime_obj_17,anytime_method_17,anytime_t_18,anytime_obj_18,anytime_method_18,anytime_t_19,anytime_obj_19,anytime_method_19,anytime_t_20,anytime_obj_20,anytime_method_20,anytime_t_21,anytime_obj_21,anytime_method_21,anytime_t_22,anytime_obj_22,anytime_method_22,anytime_t_23,anytime_obj_23,anytime_method_23,anytime_t_24,anytime_obj_24,anytime_method_24,anytime_t_25,anytime_obj_25,anytime_method_25,anytime_t_26,anytime_obj_26,anytime_method_26,anytime_t_27,anytime_obj_27,anytime_method_27,anytime_t_28,anytime_obj_28,anytime_method_28,anytime_t_29,anytime_obj_29,anytime_method_29,anytime_t_30,anytime_obj_30,anytime_method_30,anytime_t_31,anytime_obj_31,anytime_method_31,anytime_t_32,anytime_obj_32,anytime_method_32,anytime_t_33,anytime_obj_33,anytime_method_33,anytime_t_34,anytime_obj_34,anytime_method_34,anytime_t_35,anytime_obj_35,anytime_method_35,anytime_t_36,anytime_obj_36,anytime_method_36,anytime_t_37,anytime_obj_37,anytime_method_37,anytime_t_38,anytime_obj_38,anytime_method_38,anytime_t_39,anytime_obj_39,anytime_method_39,anytime_t_40,anytime_obj_40,anytime_method_40,anytime_t_41,anytime_obj_41,anytime_method_41,anytime_t_42,anytime_obj_42,anytime_method_42,anytime_t_43,anytime_obj_43,anytime_method_43,anytime_summary,anytime_t_44,anytime_obj_44,anytime_method_44,anytime_t_45,anytime_obj_45,anytime_method_45,anytime_t_46,anytime_obj_46,anytime_method_46,anytime_t_47,anytime_obj_47,anytime_method_47,anytime_t_48,anytime_obj_48,anytime_method_48,anytime_t_49,anytime_obj_49,anytime_method_49,anytime_t_50,anytime_obj_50,anytime_method_50,anytime_t_51,anytime_obj_51,anytime_method_51,anytime_t_52,anytime_obj_52,anytime_method_52,anytime_t_53,anytime_obj_53,anytime_method_53,anytime_t_54,anytime_obj_54,anytime_method_54
SYN,200,4000,0,0.002,0.1,,200,0.001,14.476447815482436,0.4488368034362793,0.0025823116302490234,1,14.065791795774413,30.276875257492065,14.715904056795448,0.4488372802734375,14.476447815482436,hybrid,0.003000020980834961,36.325629273095174,gurobi_gurobi_incumbent,0.0279998779296875,32.0272956589901,gurobi_gurobi_incumbent,0.029000043869018555,31.460794746263627,gurobi_gurobi_incumbent,0.08699989318847656,31.449794191525164,gurobi_gurobi_incumbent,0.0969998836517334,26.82808312137427,gurobi_gurobi_incumbent,0.09800004959106445,20.761489183459403,gurobi_gurobi_incumbent,0.09800004959106445,20.637372576132634,gurobi_gurobi_incumbent,0.0989999771118164,19.901472800130353,gurobi_gurobi_incumbent,0.0989999771118164,18.147490877567964,gurobi_gurobi_incumbent,0.0989999771118164,17.780084923024184,gurobi_gurobi_incumbent,0.09999990463256836,17.649079734382973,gurobi_gurobi_incumbent,0.1770000457763672,17.33968839055434,gurobi_gurobi_incumbent,0.1770000457763672,17.276349720735233,gurobi_gurobi_incumbent,0.21000003814697266,17.21603475513216,gurobi_gurobi_incumbent,0.21000003814697266,17.210046835539025,gurobi_gurobi_incumbent,0.2349998950958252,17.144237721115104,gurobi_gurobi_incumbent,0.23799991607666016,17.096128701157486,gurobi_gurobi_incumbent,0.23799991607666016,17.01400004968504,gurobi_gurobi_incumbent,0.9700000286102295,16.951765720752313,gurobi_gurobi_incumbent,1.1529998779296875,16.87072130625472,gurobi_gurobi_incumbent,1.3599998950958252,16.70534286731969,gurobi_gurobi_incumbent,1.498999834060669,16.592559192094186,gurobi_gurobi_incumbent,1.5299999713897705,16.46992463719115,gurobi_gurobi_incumbent,1.5420000553131104,16.45636051629778,gurobi_gurobi_incumbent,3.184999942779541,15.280279263369074,gurobi_gurobi_incumbent,3.2009999752044678,15.197783155465025,gurobi_gurobi_incumbent,4.253000020980835,14.91090087457863,gurobi_gurobi_incumbent,4.253999948501587,14.900929592068,gurobi_gurobi_incumbent,4.254999876022339,14.816834623295563,gurobi_gurobi_incumbent,4.254999876022339,14.733889666315264,gurobi_gurobi_incumbent,4.435999870300293,14.462992005844564,gurobi_gurobi_incumbent,4.509999990463257,14.35845437464289,gurobi_gurobi_incumbent,4.509999990463257,14.322331735606024,gurobi_gurobi_incumbent,7.767999887466431,14.298843907868926,gurobi_gurobi_incumbent,10.241999864578247,14.211410379034783,gurobi_gurobi_incumbent,10.241999864578247,14.208978900821798,gurobi_gurobi_incumbent,15.63100004196167,14.190308213228601,gurobi_gurobi_incumbent,15.63100004196167,14.161495660783704,gurobi_gurobi_incumbent,15.66599988937378,14.14211821491733,gurobi_gurobi_incumbent,20.875999927520752,14.12834771775376,gurobi_gurobi_incumbent,20.875999927520752,14.099076249461495,gurobi_gurobi_incumbent,20.89199995994568,14.070263697016598,gurobi_gurobi_incumbent,29.16100001335144,14.065791795774413,gurobi_gurobi_incumbent,hybrid:14@0.449s|gurobi_gurobi_incumbent:36@0.003s|gurobi_gurobi_incumbent:32@0.028s|gurobi_gurobi_incumbent:31@0.029s|gurobi_gurobi_incumbent:31@0.087s|gurobi_gurobi_incumbent:27@0.097s|gurobi_gurobi_incumbent:21@0.098s|gurobi_gurobi_incumbent:21@0.098s|gurobi_gurobi_incumbent:20@0.099s|gurobi_gurobi_incumbent:18@0.099s|gurobi_gurobi_incumbent:18@0.099s|gurobi_gurobi_incumbent:18@0.100s|gurobi_gurobi_incumbent:17@0.177s|gurobi_gurobi_incumbent:17@0.177s|gurobi_gurobi_incumbent:17@0.210s|gurobi_gurobi_incumbent:17@0.210s|gurobi_gurobi_incumbent:17@0.235s|gurobi_gurobi_incumbent:17@0.238s|gurobi_gurobi_incumbent:17@0.238s|gurobi_gurobi_incumbent:17@0.970s|gurobi_gurobi_incumbent:17@1.153s|gurobi_gurobi_incumbent:17@1.360s|gurobi_gurobi_incumbent:17@1.499s|gurobi_gurobi_incumbent:16@1.530s|gurobi_gurobi_incumbent:16@1.542s|gurobi_gurobi_incumbent:15@3.185s|gurobi_gurobi_incumbent:15@3.201s|gurobi_gurobi_incumbent:15@4.253s|gurobi_gurobi_incumbent:15@4.254s|gurobi_gurobi_incumbent:15@4.255s|gurobi_gurobi_incumbent:15@4.255s|gurobi_gurobi_incumbent:14@4.436s|gurobi_gurobi_incumbent:14@4.510s|gurobi_gurobi_incumbent:14@4.510s|gurobi_gurobi_incumbent:14@7.768s|gurobi_gurobi_incumbent:14@10.242s|gurobi_gurobi_incumbent:14@10.242s|gurobi_gurobi_incumbent:14@15.631s|gurobi_gurobi_incumbent:14@15.631s|gurobi_gurobi_incumbent:14@15.666s|gurobi_gurobi_incumbent:14@20.876s|gurobi_gurobi_incumbent:14@20.876s|gurobi_gurobi_incumbent:14@20.892s|gurobi_gurobi_incumbent:14@29.161s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYN,300,6000,0,0.002,0.1,,200,0.001,19.625533424822834,1.038837194442749,0.005188465118408203,1,20.21806211189744,30.08689546585083,25.134451237740308,1.0388374328613281,19.625533424822834,hybrid,0.003999948501586914,45.68910383333214,gurobi_gurobi_incumbent,0.35500001907348633,45.330207343439604,gurobi_gurobi_incumbent,0.43199992179870605,41.495473998545116,gurobi_gurobi_incumbent,0.43199992179870605,29.24216409415837,gurobi_gurobi_incumbent,0.432999849319458,29.22907278284478,gurobi_gurobi_incumbent,0.43400001525878906,27.883032594237143,gurobi_gurobi_incumbent,0.43400001525878906,24.424797166354058,gurobi_gurobi_incumbent,0.43400001525878906,23.79840460434826,gurobi_gurobi_incumbent,0.5539999008178711,23.270374761859884,gurobi_gurobi_incumbent,0.554999828338623,23.0504290232967,gurobi_gurobi_incumbent,0.7230000495910645,22.926596570263783,gurobi_gurobi_incumbent,0.7230000495910645,22.770314642612576,gurobi_gurobi_incumbent,0.8229999542236328,22.71556797654216,gurobi_gurobi_incumbent,0.8279998302459717,22.64377627244689,gurobi_gurobi_incumbent,0.8279998302459717,22.60540875652567,gurobi_gurobi_incumbent,0.8279998302459717,22.30383702982454,gurobi_gurobi_incumbent,0.8299999237060547,22.231099382803137,gurobi_gurobi_incumbent,0.8309998512268066,22.17380823753097,gurobi_gurobi_incumbent,2.2799999713897705,22.138733631822745,gurobi_gurobi_incumbent,2.2799999713897705,22.049463621102,gurobi_gurobi_incumbent,4.632999897003174,22.047637509624323,gurobi_gurobi_incumbent,4.664000034332275,22.03710074810266,gurobi_gurobi_incumbent,5.585000038146973,22.02835920148547,gurobi_gurobi_incumbent,5.698999881744385,22.0066515406282,gurobi_gurobi_incumbent,5.882999897003174,21.995494459243197,gurobi_gurobi_incumbent,5.883999824523926,21.995460354659873,gurobi_gurobi_incumbent,5.932999849319458,21.977761084568584,gurobi_gurobi_incumbent,5.935999870300293,21.961562995570723,gurobi_gurobi_incumbent,5.978999853134155,21.943309450844474,gurobi_gurobi_incumbent,6.039000034332275,21.873719888852115,gurobi_gurobi_incumbent,6.1499998569488525,21.86470722688109,gurobi_gurobi_incumbent,11.971999883651733,21.84326032611933,gurobi_gurobi_incumbent,13.006999969482422,21.66846866342328,gurobi_gurobi_incumbent,13.006999969482422,21.596969612854068,gurobi_gurobi_incumbent,13.013000011444092,21.566824266120204,gurobi_gurobi_incumbent,13.089999914169312,21.512014848570704,gurobi_gurobi_incumbent,13.228999853134155,21.503423451310596,gurobi_gurobi_incumbent,13.506999969482422,21.50053785750806,gurobi_gurobi_incumbent,15.839999914169312,21.474135920990523,gurobi_gurobi_incumbent,22.776000022888184,21.100375475529837,gurobi_gurobi_incumbent,22.776000022888184,21.073440162626902,gurobi_gurobi_incumbent,22.77900004386902,21.03030649508318,gurobi_gurobi_incumbent,22.832000017166138,20.916927892617263,gurobi_gurobi_incumbent,hybrid:20@1.039s|gurobi_gurobi_incumbent:46@0.004s|gurobi_gurobi_incumbent:45@0.355s|gurobi_gurobi_incumbent:41@0.432s|gurobi_gurobi_incumbent:29@0.432s|gurobi_gurobi_incumbent:29@0.433s|gurobi_gurobi_incumbent:28@0.434s|gurobi_gurobi_incumbent:24@0.434s|gurobi_gurobi_incumbent:24@0.434s|gurobi_gurobi_incumbent:23@0.554s|gurobi_gurobi_incumbent:23@0.555s|gurobi_gurobi_incumbent:23@0.723s|gurobi_gurobi_incumbent:23@0.723s|gurobi_gurobi_incumbent:23@0.823s|gurobi_gurobi_incumbent:23@0.828s|gurobi_gurobi_incumbent:23@0.828s|gurobi_gurobi_incumbent:22@0.828s|gurobi_gurobi_incumbent:22@0.830s|gurobi_gurobi_incumbent:22@0.831s|gurobi_gurobi_incumbent:22@2.280s|gurobi_gurobi_incumbent:22@2.280s|gurobi_gurobi_incumbent:22@4.633s|gurobi_gurobi_incumbent:22@4.664s|gurobi_gurobi_incumbent:22@5.585s|gurobi_gurobi_incumbent:22@5.699s|gurobi_gurobi_incumbent:22@5.883s|gurobi_gurobi_incumbent:22@5.884s|gurobi_gurobi_incumbent:22@5.933s|gurobi_gurobi_incumbent:22@5.936s|gurobi_gurobi_incumbent:22@5.979s|gurobi_gurobi_incumbent:22@6.039s|gurobi_gurobi_incumbent:22@6.150s|gurobi_gurobi_incumbent:22@11.972s|gurobi_gurobi_incumbent:22@13.007s|gurobi_gurobi_incumbent:22@13.007s|gurobi_gurobi_incumbent:22@13.013s|gurobi_gurobi_incumbent:22@13.090s|gurobi_gurobi_incumbent:22@13.229s|gurobi_gurobi_incumbent:22@13.507s|gurobi_gurobi_incumbent:21@15.840s|gurobi_gurobi_incumbent:21@22.776s|gurobi_gurobi_incumbent:21@22.776s|gurobi_gurobi_incumbent:21@22.779s|gurobi_gurobi_incumbent:21@22.832s|gurobi_gurobi_incumbent:21@22.832s|gurobi_gurobi_incumbent:21@23.641s|gurobi_gurobi_incumbent:20@26.525s|gurobi_gurobi_incumbent:20@26.552s|gurobi_gurobi_incumbent:20@27.570s|gurobi_gurobi_incumbent:20@27.570s|gurobi_gurobi_incumbent:20@29.222s|gurobi_gurobi_incumbent:20@29.222s|gurobi_gurobi_incumbent:20@29.261s|gurobi_gurobi_incumbent:20@29.261s|gurobi_gurobi_incumbent:20@29.472s,22.832000017166138,20.702306769669587,gurobi_gurobi_incumbent,23.641000032424927,20.562415203717766,gurobi_gurobi_incumbent,26.524999856948853,20.49787936486855,gurobi_gurobi_incumbent,26.552000045776367,20.422667986866237,gurobi_gurobi_incumbent,27.569999933242798,20.35261747263007,gurobi_gurobi_incumbent,27.569999933242798,20.29640457050256,gurobi_gurobi_incumbent,29.221999883651733,20.294208724684523,gurobi_gurobi_incumbent,29.221999883651733,20.26822276095365,gurobi_gurobi_incumbent,29.26099991798401,20.251119410774976,gurobi_gurobi_incumbent,29.26099991798401,20.241134878373877,gurobi_gurobi_incumbent,29.471999883651733,20.21806211189744,gurobi_gurobi_incumbent
